#time X Y Z
2016-06-08_13:26:51 6.116451239302059E7 4.5941302396758E7 -8.10274118367316E8
2016-06-12_21:24:56 5.688044445796534E7 4.411837076161653E7 -8.107702452936306E8
2016-06-17_05:23:01 5.259491621598649E7 4.229170850404033E7 -8.112332972433808E8
2016-06-21_13:21:05 4.833430815416222E7 4.04753600185629E7 -8.116710291416699E8
2016-06-25_21:19:10 4.4046262357432514E7 3.864848716647122E7 -8.120776282726842E8
2016-06-30_05:17:15 3.975555193225884E7 3.6817853414127156E7 -8.124563627812853E8
2016-07-04_13:15:20 3.5489323520194285E7 3.499916435379921E7 -8.128102801321975E8
2016-07-08_21:13:25 3.1196827325027216E7 3.3166208231413793E7 -8.131330945521502E8
2016-07-13_05:11:29 2.692876923900022E7 3.134332238260882E7 -8.134311068103194E8
2016-07-17_13:09:34 2.2634512889806334E7 2.951045388286531E7 -8.136975552449846E8
2016-07-21_21:07:39 1.8338429849114012E7 2.767397560852717E7 -8.139361235536196E8
2016-07-26_05:05:44 1.4068411042680977E7 2.5850094045488603E7 -8.141502040802962E8
2016-07-30_13:03:49 9770948.973035121 2.401168361637361E7 -8.143327934247537E8
2016-08-03_21:01:53 5501709.10388891 2.2185071031524297E7 -8.14486668676267E8
2016-08-08_04:59:58 1203428.371562265 2.034680987863465E7 -8.146171491703241E8
2016-08-12_12:58:03 -3093719.89258535 1.850657174443009E7 -8.147156121715223E8
2016-08-16_20:56:08 -7364668.089648174 1.6677130353037393E7 -8.147897349287045E8
2016-08-21_04:54:13 -1.1662874449655665E7 1.4836847452578546E7 -8.148319445528015E8
2016-08-25_12:52:17 -1.5958430376471609E7 1.299530776418004E7 -8.148461583500746E8
2016-08-29_20:50:22 -2.022888817751452E7 1.1165544047757253E7 -8.148366188086118E8
2016-09-03_04:48:27 -2.452381710052218E7 9322944.591480728 -8.14794645127947E8
2016-09-07_12:46:32 -2.8791874697362643E7 7491340.848710419 -8.147255048170146E8
2016-09-11_20:44:37 -3.3085106197292976E7 5649718.89141702 -8.146311509876791E8
2016-09-16_04:42:41 -3.737818061243189E7 3805919.8406258877 -8.145053040639703E8
2016-09-20_12:40:46 -4.164234352127747E7 1974086.9963073845 -8.143559604390942E8
2016-09-24_20:38:51 -4.593291028448226E7 131247.71617200598 -8.141740776919365E8
2016-09-29_04:36:56 -5.022183704788779E7 -1712618.1749651658 -8.139642034009229E8
2016-10-03_12:35:01 -5.448056607979744E7 -3543014.7208854854 -8.13731157597596E8
2016-10-07_20:33:05 -5.876526045093349E7 -5386514.761875626 -8.134654840396957E8
2016-10-12_04:31:10 -6.3021320199263416E7 -7218184.123175304 -8.13176711049951E8
2016-10-16_12:29:15 -6.730256852926272E7 -9060462.926084835 -8.128550086823941E8
2016-10-20_20:27:20 -7.15814909784273E7 -1.0903468268600276E7 -8.125055461925836E8
2016-10-25_04:25:25 -7.582844269689865E7 -1.2732371900445923E7 -8.121335845613357E8
2016-10-29_12:23:29 -8.010230528367937E7 -1.457453168811181E7 -8.117282859712846E8
2016-11-02_19:21:34 -8.434604399129066E7 -1.6404177703944923E7 -8.11298048076734E8
2016-11-07_03:19:39 -8.856897167042585E7 -1.822482649588501E7 -8.108449269248418E8
2016-11-11_11:17:44 -9.283237163291536E7 -2.0064465506429628E7 -8.103564984720389E8
2016-11-15_19:15:49 -9.706699720424321E7 -2.1892180881422672E7 -8.098436421582103E8
2016-11-20_03:13:53 -1.0132598652306977E8 -2.3730615928765934E7 -8.093016681421123E8
2016-11-24_11:11:58 -1.0558032088039465E8 -2.5568326909766465E7 -8.087298739170257E8
2016-11-28_19:10:03 -1.0980492785566144E8 -2.739374938814415E7 -8.081361265057646E8
2016-12-03_03:08:08 -1.1405117689086378E8 -2.9228801157167517E7 -8.075089642279985E8
2016-12-07_11:06:13 -1.1829513401172064E8 -3.106401839433034E7 -8.068539252697536E8
2016-12-11_19:04:17 -1.2250787539563404E8 -3.288602205106022E7 -8.061773026357968E8
2016-12-16_03:02:22 -1.2674295210679723E8 -3.471873486287695E7 -8.054670865388772E8
2016-12-20_11:00:27 -1.3094524904265505E8 -3.653789566201312E7 -8.047344509319263E8
2016-12-24_18:58:32 -1.3517233959763893E8 -3.836823477495103E7 -8.039702476195183E8
2016-12-29_02:56:37 -1.3939464421452913E8 -4.01974250524009E7 -8.031771891390723E8
2017-01-02_10:54:41 -1.4358407569048387E8 -4.201299446126984E7 -8.023632134845397E8
2017-01-06_18:52:46 -1.477967148561381E8 -4.3839294512338944E7 -8.015151299197016E8
2017-01-11_02:50:51 -1.520026924223362E8 -4.566339201782432E7 -8.006398802886257E8
2017-01-15_10:48:56 -1.5617800374723002E8 -4.747494355235183E7 -7.997435407559516E8
2017-01-19_18:47:01 -1.603739747848611E8 -4.9296082332823694E7 -7.988133705267159E8
2017-01-24_02:45:05 -1.6453831532998714E8 -5.110414754234622E7 -7.97862458514343E8
2017-01-28_10:43:10 -1.6872254692088434E8 -5.292173392621802E7 -7.968777737174093E8
2017-02-01_18:41:15 -1.7290273211811975E8 -5.473804082911914E7 -7.95865228034047E8
2017-02-06_02:39:20 -1.7704902177334985E8 -5.654062146053609E7 -7.948329791789653E8
2017-02-10_10:37:25 -1.812169308004301E8 -5.835295685821067E7 -7.937661032494447E8
2017-02-14_18:35:29 -1.8535196705262148E8 -6.015170735091923E7 -7.926790580446686E8
2017-02-19_02:33:34 -1.8950570091656026E8 -6.19596738053195E7 -7.915584969639908E8
2017-02-23_10:31:39 -1.936539939306529E8 -6.376551273032755E7 -7.904102459674395E8
2017-02-27_18:29:44 -1.9776964763989678E8 -6.55578438625375E7 -7.892423362910775E8
2017-03-04_02:27:49 -2.0190495043599188E8 -6.736001111578386E7 -7.880398399086021E8
2017-03-08_10:25:53 -2.060323384372959E8 -6.915878552895448E7 -7.868108910179693E8
2017-03-12_18:23:58 -2.1012672724048153E8 -7.09446337084387E7 -7.855622200942051E8
2017-03-17_02:22:03 -2.1424051170781782E8 -7.273886279916087E7 -7.842790132699056E8
2017-03-21_10:20:08 -2.1832097311067244E8 -7.451929739656246E7 -7.829767407546173E8
2017-03-25_18:18:13 -2.2242023288656652E8 -7.630945160874799E7 -7.816396897559899E8
2017-03-30_03:16:17 -2.2651097669947106E8 -7.8095684707121E7 -7.802763423921381E8
2017-04-03_11:14:22 -2.3061129223445818E8 -7.988770130060042E7 -7.788793638447187E8
2017-04-07_19:12:27 -2.3468684930032077E8 -8.166870008957939E7 -7.774620033764005E8
2017-04-12_03:10:32 -2.3872858540123183E8 -8.34356978878922E7 -7.760261914283495E8
2017-04-16_11:08:37 -2.427866334241471E8 -8.521158699783672E7 -7.745560146202499E8
2017-04-20_19:06:41 -2.4683867907891524E8 -8.698437705883694E7 -7.730586894465183E8
2017-04-25_03:04:46 -2.5085415059834293E8 -8.874319264926346E7 -7.715438139448866E8
2017-04-29_11:02:51 -2.5488898304629466E8 -9.050986841252227E7 -7.699936266890603E8
2017-05-03_19:00:56 -2.5888902093494576E8 -9.226209389270614E7 -7.684269859618844E8
2017-05-08_02:59:01 -2.6290376219712728E8 -9.402283278657883E7 -7.668232020193918E8
2017-05-12_10:57:05 -2.6691194532629886E8 -9.57799356360459E7 -7.651939243010688E8
2017-05-16_18:55:10 -2.708836330042923E8 -9.75218903864249E7 -7.635476711202544E8
