#time X Y Z
2023-06-06_07:57:05 2.0394187932929463E9 8.657781509348398E8 1.932142693158709E9
2023-07-07_03:07:39 2.0495376749439695E9 8.704139310660038E8 1.9182569132296658E9
2023-08-06_22:18:13 2.0595273296892767E9 8.74979169441223E8 1.904302532018166E9
2023-09-06_17:28:46 2.0694945265890381E9 8.795356330095357E8 1.890272077918865E9
2023-10-07_12:39:20 2.079318548722364E9 8.840460719980778E8 1.876179280732179E9
2023-11-07_06:49:53 2.0891354679129448E9 8.885382005510157E8 1.8619986600760746E9
2023-12-08_02:00:27 2.0988210175293486E9 8.92989747818174E8 1.8478090756720288E9
2024-01-07_21:11:01 2.1084406468907194E9 8.973978256698233E8 1.8334654900126147E9
2024-02-07_16:21:34 2.1180117061279154E9 9.018011318706772E8 1.8190739068164454E9
2024-03-09_11:32:08 2.1274439433601794E9 9.061293839592587E8 1.8046255673467722E9
2024-04-09_07:42:41 2.1368485508510232E9 9.104617866375109E8 1.7901028193800633E9
2024-05-10_02:53:15 2.146135908486762E9 9.147285006609076E8 1.7754912668880618E9
2024-06-09_22:03:49 2.1553820673525105E9 9.189781602584232E8 1.7608327125966036E9
2024-07-10_17:14:22 2.1644823099183674E9 9.231808155955974E8 1.7461139396018434E9
2024-08-10_12:24:56 2.173568550600162E9 9.273618354968569E8 1.73131355666027E9
2024-09-10_07:35:29 2.1825389212154646E9 9.315090953913895E8 1.7164878202155888E9
2024-10-11_02:46:03 2.1914176345062733E9 9.356015357965761E8 1.7015370623710763E9
2024-11-10_20:56:37 2.200246499054457E9 9.396887116408877E8 1.6865412910235133E9
2024-12-11_16:07:10 2.2089228245529385E9 9.436945406218436E8 1.6715121733643434E9
2025-01-11_11:17:44 2.217583230712035E9 9.476937327824316E8 1.656395837268691E9
2025-02-11_06:28:17 2.2260991154863877E9 9.516475882751368E8 1.6412130616963384E9
2025-03-14_01:38:51 2.234587874113669E9 9.555734661319582E8 1.6259707864366179E9
2025-04-13_21:49:25 2.2429653201898165E9 9.594676834896742E8 1.6106980512825131E9
2025-05-14_16:59:58 2.2512618157004895E9 9.633113990794926E8 1.5952777319494534E9
2025-06-14_12:10:32 2.2594675689538527E9 9.671321289314362E8 1.5798811003304083E9
2025-07-15_07:21:05 2.2675719563244E9 9.708935291464396E8 1.5643699973402555E9
2025-08-15_02:31:39 2.275625615852171E9 9.746493818549607E8 1.548815527030408E9
2025-09-14_21:42:13 2.283537020183698E9 9.783280248030742E8 1.5332146102437744E9
2025-10-15_16:52:46 2.2914077134690247E9 9.820054974742409E8 1.5175512282141871E9
2025-11-15_11:03:20 2.2991460657056317E9 9.856104236241958E8 1.5018276426601381E9
2025-12-16_06:13:53 2.306833747970638E9 9.891932217155683E8 1.4860721894340193E9
