#time X Y Z
2015-08-05_15:04:02 2.0792703508893415E8 9.73227018179324E7 -7.264226567891106E7
2015-08-07_10:51:16 2.071136038230278E8 9.704511272060855E7 -7.612591070759661E7
2015-08-09_06:38:30 2.0625522170648435E8 9.674445913119453E7 -7.96029602266061E7
2015-08-11_02:25:44 2.0534491589615685E8 9.642140938533781E7 -8.304975381531477E7
2015-08-12_22:12:58 2.0438975461732227E8 9.607540869653182E7 -8.648895730805853E7
2015-08-14_18:00:12 2.0338404453631592E8 9.570747196280734E7 -8.989601055440839E7
2015-08-16_13:47:26 2.0233363372233784E8 9.531673110254793E7 -9.329431916396116E7
2015-08-18_09:34:40 2.01234080175419E8 9.490455828151156E7 -9.66586456754727E7
2015-08-20_05:21:54 2.0008992843328652E8 9.446969148989503E7 -1.0001322888250296E8
2015-08-22_01:09:08 1.9889812822911376E8 9.401393726614198E7 -1.0333201658617866E8
2015-08-23_20:56:22 1.9766182436242297E8 9.353559741497649E7 -1.0664001845439756E8
2015-08-25_16:43:36 1.9637941539650667E8 9.303693655821188E7 -1.0991048989713877E8
2015-08-27_12:30:50 1.9505261416205955E8 9.251580939742544E7 -1.1316915044458283E8
2015-08-29_08:18:04 1.936812889168232E8 9.197494309980252E7 -1.1638860513366102E8
2015-08-31_04:05:19 1.9226567240763038E8 9.141172892846072E7 -1.1959521794378005E8
2015-09-01_23:52:33 1.9080716045820737E8 9.082937740414818E7 -1.2276104345642616E8
2015-09-03_19:39:47 1.8930447872472876E8 9.02248083910074E7 -1.259129639714053E8
2015-09-05_15:27:01 1.8776056525381678E8 8.960171911834206E7 -1.2902256075083177E8
2015-09-07_11:14:15 1.8617262518325335E8 8.895655512200443E7 -1.3211718882696015E8
2015-09-09_07:01:29 1.8454510821787223E8 8.829351575948152E7 -1.351680999846211E8
2015-09-11_02:48:43 1.828737303258006E8 8.760849158638024E7 -1.382029668095675E8
2015-09-12_22:35:57 1.8116449884406662E8 8.690627027956289E7 -1.4119271764590582E8
2015-09-14_18:23:11 1.7941157786358312E8 8.618222484904623E7 -1.4416535364907843E8
2015-09-16_14:10:25 1.7762249276640126E8 8.544160905407463E7 -1.4709160841184318E8
2015-09-18_09:57:39 1.757980734876161E8 8.468288012630723E7 -1.4998808918920776E8
2015-09-20_05:44:53 1.73922707622759E8 8.39010633437339E7 -1.528604238927578E8
2015-09-22_01:32:07 1.7202106839577645E8 8.310516288617443E7 -1.5568997707580745E8
2015-09-23_21:19:21 1.700694907674805E8 8.228650362492576E7 -1.584939912990289E8
2015-09-25_17:06:35 1.6809266027917525E8 8.145429551475613E7 -1.6125436335326663E8
2015-09-27_12:53:49 1.6606666485804805E8 8.05995617961063E7 -1.639881519307007E8
2015-09-29_08:41:03 1.6401638844738147E8 7.973247888683398E7 -1.666771934861504E8
2015-10-01_04:28:17 1.6191827939708814E8 7.884197971913126E7 -1.693386227460076E8
2015-10-03_00:15:31 1.597969089017079E8 7.79402749676214E7 -1.719542467877783E8
2015-10-04_20:02:45 1.5762849209506273E8 7.701555042261116E7 -1.7454121976170146E8
2015-10-06_15:49:59 1.5543811269443667E8 7.608009452395104E7 -1.770814094242751E8
2015-10-08_11:37:13 1.5320333601708844E8 7.51229906325346E7 -1.7959409012657055E8
2015-10-10_07:24:27 1.5094405463485292E8 7.415371362901913E7 -1.8205447892077968E8
2015-10-12_03:11:42 1.486431530658871E8 7.316422955085203E7 -1.8448883786160123E8
2015-10-13_22:58:56 1.4631933886817038E8 7.216315141572341E7 -1.8687004990900522E8
2015-10-15_18:46:10 1.439543250436479E8 7.114215325221373E7 -1.892239474783133E8
2015-10-17_14:33:24 1.4156817954522023E8 7.01102293016953E7 -1.9152412242579097E8
2015-10-19_10:20:38 1.391413009551956E8 6.905859566249605E7 -1.9379572007291442E8
2015-10-21_06:07:52 1.3669500955553767E8 6.799679648845728E7 -1.960130950361429E8
