HIP90568	4.10	277.20723319	-49.07003097	
HIP94160	4.10	287.50730185	-39.34070677	
HIP38164	4.10	117.30957923	-46.37322729	
HIP7513	4.10	024.19990413	+41.40638491	
HIP34045	4.11	105.93955493	-15.63325876	
HIP48356	4.11	147.86951033	-14.84654997	
HIP76440	4.11	234.17994543	-66.31690469	
HIP12486	4.11	040.16638213	-39.85530905	
HIP42312	4.11	129.41100573	-42.98910371	
HIP113638	4.11	345.22030979	-52.75410562	
HIP94114	4.11	287.36782635	-37.90423953	
HIP57439	4.11	176.62853753	-61.17835907	
HIP51839	4.11	158.86757668	-78.60781379	
HIP12394	4.12	039.89676530	-68.26694760	
HIP58948	4.12	181.30279000	+08.73284563	
HIP111043	4.12	337.43935610	-43.74922804	
HIP98032	4.12	298.81532954	-41.86841350	
HIP19812	4.12	063.72440722	+48.40937312	
HIP102978	4.12	312.95540084	-26.91912642	
HIP28614	4.12	090.59579323	+09.64736756	
HIP116771	4.13	354.98675133	+05.62735374	
HIP102485	4.13	311.52402547	-25.27051682	
HIP77853	4.13	238.45615438	-16.72962230	
HIP30883	4.13	097.24079361	+20.21216720	
HIP25247	4.13	080.98681839	-07.80795569	
HIP112405	4.13	341.51551393	-81.38161731	
HIP42313	4.14	129.41419739	+05.70379868	
HIP16369	4.14	052.71819576	+12.93668186	
HIP17608	4.14	056.58150135	+23.94846207	
HIP109937	4.14	333.99237570	+37.74873483	
HIP107354	4.14	326.16126755	+25.64500284	
HIP76127	4.14	233.23248309	+31.35915517	
HIP78159	4.14	239.39709121	+26.87802632	
HIP59072	4.14	181.72022021	-64.61363898	
HIP116805	4.15	355.10184089	+44.33397776	
HIP85112	4.15	260.92072033	+37.14592396	
HIP34769	4.15	107.96608486	-00.49278056	
HIP28734	4.16	091.03006890	+23.26363207	
HIP36366	4.16	112.27754045	+31.78407932	
HIP85340	4.16	261.59257241	-24.17502346	
HIP110003	4.17	334.20819329	-07.78323706	
HIP17874	4.17	057.36367035	-36.20011250	
HIP2599	4.17	008.24994391	+62.93178781	
HIP69427	4.18	213.22392088	-10.27404400	
HIP109857	4.18	333.75699582	+57.04346522	
HIP81304	4.18	249.09358718	-35.25535553	
HIP111954	4.18	340.16385653	-27.04361480	
HIP69732	4.18	214.09656821	+46.08791894	
HIP67457	4.19	207.36146356	-34.45063035	
HIP92043	4.19	281.41554660	+20.54712356	
HIP25813	4.20	082.69603301	+05.94821792	
HIP113246	4.20	343.98705005	-32.53970196	
HIP51233	4.20	156.97121865	+36.70747818	
HIP112447	4.20	341.67267295	+12.17408381	
HIP38835	4.20	119.21482616	-22.88014849	
HIP81126	4.20	248.52578863	+42.43689565	
HIP82080	4.21	251.49233961	+82.03725071	
HIP20635	4.21	066.34207825	+22.29398098	
HIP105858	4.21	321.61038385	-65.36814438	
HIP16228	4.21	052.26722684	+59.94033461	
HIP101093	4.21	307.39511383	+62.99413722	
HIP114724	4.22	348.58055219	-06.04852680	
HIP92609	4.22	283.05431892	-62.18756062	
HIP17651	4.22	056.71245432	-23.24843800	
HIP13254	4.22	042.64547584	+38.31890838	
HIP38518	4.22	118.32567862	-48.10294824	
HIP80569	4.22	246.75599294	-18.45619698	
HIP102453	4.22	311.41566302	+30.71965680	
HIP78918	4.22	241.64815129	-36.80221297	
HIP92175	4.22	281.79365558	-04.74782871	
HIP92791	4.22	283.62620294	+36.89860518	
HIP89908	4.22	275.18933831	+71.33772734	
HIP105102	4.22	319.35396892	+39.39469016	
HIP107259	4.23	325.87689561	+58.78005308	
HIP81852	4.23	250.77258180	-77.51657182	
HIP68520	4.23	210.41159648	+01.54458338	
HIP1599	4.23	005.00797581	-64.87762320	
HIP67153	4.23	206.42319432	-33.04336606	
HIP64394	4.23	197.97051117	+27.87603769	
HIP93825	4.23	286.60433158	-37.06275714	
HIP37629	4.23	115.82785545	+28.88407170	
HIP79101	4.23	242.19249715	+44.93481883	
HIP107533	4.23	326.69835794	+49.30957480	
HIP61317	4.24	188.43788561	+41.35676779	
HIP11407	4.24	036.74627081	-47.70382692	
HIP86565	4.24	265.35381884	-12.87517268	
HIP80911	4.24	247.84558957	-34.70432087	
HIP60000	4.24	184.58726633	-79.31226899	
HIP5372	4.24	017.18399735	+86.25711803	
HIP114855	4.24	348.97198728	-09.08769554	
HIP12770	4.24	041.03064356	-13.85867594	
HIP23972	4.25	077.28659571	-08.75407607	
HIP41075	4.25	125.70887544	+43.18837233	
HIP21402	4.25	068.91347315	+10.16091706	
HIP62896	4.25	193.35894159	-40.17881857	
HIP70692	4.25	216.88134383	+75.69593921	
HIP19167	4.25	061.64606374	+50.35135022	
HIP107418	4.25	326.36220534	+61.12081043	
HIP21476	4.25	069.17264013	+41.26485467	
HIP5896	4.25	018.93956391	-68.87623708	
HIP22783	4.26	073.51254425	+66.34266029	
HIP16611	4.26	053.44686638	-21.63281597	
HIP5434	4.26	017.37550908	+47.24182410	
HIP15510	4.26	049.97177014	-43.07154929	
HIP86170	4.26	264.13686148	-38.63486521	
HIP8198	4.26	026.34828629	+09.15764102	
HIP19893	4.26	064.00621426	-51.48709578	
HIP44066	4.26	134.62165408	+11.85777198	
HIP88267	4.26	270.37667886	+21.59568814	
HIP108917	4.26	330.94650782	+64.62775425	
HIP115830	4.27	351.99236589	+06.37909727	
HIP12828	4.27	041.23488901	+10.11421979	
HIP4906	4.27	015.73606615	+07.89007256	
HIP95294	4.27	290.80441920	-44.79964788	
HIP102532	4.27	311.66465833	+16.12477326	
HIP21589	4.27	069.53917371	+12.51087423	
HIP21881	4.27	070.56126452	+22.95697545	
HIP19860	4.27	063.88352173	+08.89240989	
HIP64004	4.27	196.72776268	-49.90621586	
HIP74911	4.27	229.63353586	-47.87519201	
HIP105515	4.28	320.56157261	-16.83455521	
HIP20711	4.28	066.57664484	+22.81369394	
HIP99655	4.28	303.34917142	+56.56752223	
HIP114131	4.28	346.71986858	-43.52032436	
HIP109410	4.28	332.49688603	+33.17826747	
HIP85423	4.28	261.83860010	-29.86669942	
HIP51172	4.28	156.78814953	-31.06780228	
HIP47193	4.28	144.27229969	+81.32642085	
HIP77055	4.29	236.01443312	+77.79449901	
HIP16852	4.29	054.21882896	+00.40283316	
HIP52154	4.29	159.82671887	-55.60327905	
HIP116631	4.29	354.53407969	+43.26807610	
HIP57936	4.29	178.22733867	-33.90813014	
HIP111188	4.29	337.87620651	-32.34602798	
HIP24845	4.29	079.89385817	-13.17677698	
HIP80894	4.29	247.78497886	-16.61264015	
HIP109139	4.29	331.60918894	-13.86954013	
HIP61174	4.30	188.01868646	-16.19586556	
HIP20648	4.30	066.37215593	+17.92798917	
HIP56647	4.30	174.23720774	-00.82385424	
HIP100027	4.30	304.41190045	-12.50821403	
HIP70069	4.30	215.08146975	-56.38647906	
HIP57669	4.30	177.42120019	-63.78848906	
HIP17531	4.30	056.30200876	+24.46737879	
HIP28404	4.30	089.98375587	+45.93675346	
HIP17797	4.30	057.14926223	-37.62012878	
HIP53417	4.30	163.90353339	+24.74975451	
HIP4577	4.30	014.65144118	-29.35746436	
HIP11484	4.30	037.03965786	+08.46008870	
HIP42799	4.30	130.80619315	+03.39866539	
HIP42568	4.31	130.15431317	-59.76101468	
HIP75411	4.31	231.12306762	+37.37696091	
HIP70638	4.31	216.73225313	-83.66785308	
HIP101847	4.31	309.58447294	-01.10507951	
HIP78990	4.31	241.85125058	-20.86865410	
HIP43067	4.32	131.59386440	-13.54770494	
HIP84880	4.32	260.20681480	-12.84688200	
HIP58758	4.32	180.75707974	-63.31294495	
HIP29696	4.32	093.84473576	+29.49871224	
HIP64241	4.32	197.49812263	+17.52911621	
HIP46750	4.32	142.93016816	+22.96806545	
HIP25945	4.32	083.05313020	+18.59424525	
HIP21763	4.32	070.11039135	-19.67125686	
HIP67669	4.32	207.95677175	-32.99401625	
HIP72683	4.32	222.90968050	-43.57529383	
HIP16826	4.32	054.12233383	+48.19270068	
HIP88866	4.33	272.14496186	-63.66804844	
HIP62867	4.33	193.27906907	-48.94325313	
HIP36284	4.33	112.04095607	+08.92550376	
HIP84405	4.33	258.83869698	-26.60004896	
HIP89826	4.33	274.96550503	+36.06444696	
HIP70576	4.33	216.54500648	-45.37926095	
HIP45496	4.34	139.05042678	-57.54143764	
HIP40888	4.34	125.16203304	-77.48457640	
HIP47175	4.34	144.20690420	-49.35512860	
HIP27100	4.34	086.19341279	-65.73554080	
HIP3031	4.34	009.63958024	+29.31236900	
HIP107348	4.34	326.12787716	+17.35004352	
HIP68523	4.34	210.43121648	-45.60336989	
HIP2912	4.34	009.22016239	+33.71935227	
HIP111022	4.34	337.38259473	+47.70689488	
HIP92161	4.34	281.75509317	+18.18122968	
HIP76552	4.34	234.51384287	-42.56748493	
HIP91971	4.34	281.19306613	+37.60505025	
HIP5542	4.34	017.77471116	+55.14994765	
HIP31125	4.34	097.96403433	-23.41843727	
HIP85355	4.34	261.62866503	+04.14034239	
HIP60742	4.35	186.73469831	+28.26861975	
HIP43234	4.35	132.10825351	+05.83788486	
HIP107380	4.35	326.23661590	-33.02555306	
HIP22509	4.35	072.65300943	+08.90025258	
HIP90098	4.35	275.80675239	-61.49390506	
HIP39794	4.35	121.98266997	-68.61713647	
HIP14838	4.35	047.90695691	+19.72669777	
HIP31407	4.35	098.74411397	-52.97563454	
HIP33449	4.35	104.31916052	+58.42305973	
HIP94713	4.35	289.09206426	+38.13372778	
HIP74857	4.35	229.45768699	-30.14866233	
HIP85822	4.35	263.05373826	+86.58632924	
HIP3405	4.36	010.83851683	-57.46309763	
HIP19038	4.36	061.17357446	+22.08206790	
HIP96468	4.36	294.18031892	-01.28655047	
HIP22701	4.36	073.22366820	-05.45275591	
HIP10324	4.36	033.25004577	+08.84675230	
HIP39863	4.36	122.14857362	-02.98377649	
HIP28199	4.36	089.38421613	-35.28330688	
HIP2484	4.36	007.88566992	-62.95808549	
HIP68862	4.36	211.51160840	-41.17958035	
HIP24327	4.36	078.30785422	-12.94128833	
HIP16335	4.36	052.64367585	+47.99517199	
HIP33347	4.36	104.03427636	-17.05424675	
HIP154	4.37	000.48996506	-06.01397169	
HIP98412	4.37	299.93405965	-35.27624433	
HIP88886	4.37	272.18955260	+20.81457203	
HIP53773	4.37	165.03852431	-42.22586959	
HIP29807	4.37	094.13806399	-35.14073157	
HIP35415	4.37	109.67703283	-24.95438447	
HIP64238	4.38	197.48755015	-05.53892987	
HIP99255	4.38	302.22215174	+77.71136178	
HIP116231	4.38	353.24245060	-37.81835895	
HIP115669	4.38	351.51173897	-20.64186122	
HIP49637	4.39	151.97632850	+09.99766389	
HIP96757	4.39	295.02409394	+18.01393839	
HIP73620	4.39	225.72529160	+02.09127129	
HIP26176	4.39	083.70515764	+09.48958528	
HIP30419	4.39	095.94207368	+04.59283881	
HIP39311	4.39	120.56647202	+02.33431429	
HIP82673	4.39	253.50209743	+10.16544339	
HIP105319	4.39	319.96618253	-53.44926434	
HIP84893	4.39	260.25087615	-21.11243499	
HIP8837	4.39	028.41174872	-46.30244631	
HIP96837	4.39	295.26222378	+17.47612356	
HIP27913	4.39	088.59618305	+20.27641498	
HIP17884	4.39	057.38035594	+65.52600645	
HIP4463	4.40	014.30178237	+23.41775997	
HIP108431	4.40	329.47929577	-54.99256660	
HIP38070	4.40	117.02156206	-25.93718054	
HIP39906	4.40	122.25684770	-19.24500094	
HIP93015	4.40	284.23766942	-67.23353511	
HIP114222	4.41	346.97432546	+75.38758150	
HIP105138	4.41	319.47944955	+34.89688120	
HIP115102	4.41	349.70594501	-32.53183574	
HIP32761	4.41	102.46381712	-53.62249221	
HIP34693	4.41	107.78496505	+30.24528065	
HIP70300	4.41	215.75940538	-39.51176599	
HIP85693	4.41	262.68457505	+26.11060450	
HIP115033	4.41	349.47584844	-09.18248990	
HIP87998	4.41	269.62562385	+30.18926892	
HIP110538	4.42	335.89015172	+52.22949951	
HIP88290	4.42	270.43828967	+01.30510936	
HIP115623	4.42	351.34442250	+23.40401243	
HIP72571	4.42	222.57277790	-27.96021925	
HIP77257	4.42	236.61144121	+07.35323973	
HIP29038	4.42	091.89300774	+14.76852318	
HIP34922	4.42	108.38429537	-44.64052957	
HIP53954	4.42	165.58242155	+20.17974575	
HIP40326	4.42	123.51202967	-40.34773028	
HIP31700	4.42	099.47260802	-18.23745713	
HIP34981	4.42	108.56340179	-26.35251617	
HIP23040	4.43	074.32175175	+53.75208289	
HIP19849	4.43	063.82349230	-07.64455846	
HIP100587	4.43	305.96498335	+32.19018607	
HIP98688	4.43	300.66441367	-27.70987972	
HIP102281	4.43	310.86477381	+15.07468224	
HIP94481	4.43	288.43953645	+39.14596968	
HIP17593	4.43	056.53542672	-12.10173530	
HIP102624	4.43	311.93432462	-05.02760303	
HIP19921	4.44	064.12118133	-59.30174841	
HIP30060	4.44	094.90579498	+59.01090518	
HIP40706	4.44	124.63913830	-36.65953286	
HIP21770	4.44	070.14092957	-41.86357034	
HIP3786	4.44	012.17039736	+07.58520186	
HIP71121	4.44	218.15451447	-50.45712132	
HIP40091	4.44	122.83958436	-39.61855304	
HIP95771	4.44	292.17671261	+24.66516482	
HIP36795	4.44	113.51335813	-22.29618077	
HIP1170	4.44	003.66013628	-18.93268628	
HIP51849	4.45	158.89714422	-57.55763551	
HIP55084	4.45	169.16568371	-03.65151412	
HIP42402	4.45	129.68936993	+03.34147477	
HIP94648	4.45	288.88872380	+73.35521457	
HIP7884	4.45	025.35794814	+05.48760445	
HIP29426	4.45	092.98498656	+14.20881425	
HIP96229	4.45	293.52178228	+07.37931918	
HIP44191	4.45	135.02266724	-41.25373789	
HIP52633	4.45	161.44639899	-80.54020283	
HIP13147	4.45	042.27233113	-32.40628403	
HIP80975	4.45	248.03411079	-21.46647783	
HIP24244	4.45	078.07453075	-11.86914287	
HIP44901	4.46	137.21827365	+51.60472728	
HIP18255	4.46	058.57286091	-02.95473348	
HIP59173	4.46	182.02190127	-50.66125439	
HIP80582	4.46	246.79603256	-47.55473590	
HIP112948	4.46	343.13149128	-32.87545019	
HIP24331	4.46	078.32283171	+02.86125346	
HIP11569	4.46	037.26661741	+67.40238385	
HIP54682	4.46	167.91452617	-22.82560642	
HIP44599	4.47	136.28679299	-72.60269387	
HIP104858	4.47	318.61995883	+10.00771855	
HIP73165	4.47	224.29606996	-04.34608634	
HIP23123	4.47	074.63709525	+01.71403506	
HIP31216	4.47	098.22595658	+07.33297921	
HIP57803	4.47	177.78646511	-45.17344950	
HIP38957	4.47	119.56018303	-49.24492865	
HIP47006	4.47	143.70622878	+52.05156754	
HIP46146	4.47	141.16366395	+26.18244091	
HIP71284	4.47	218.66954381	+29.74480735	
HIP15549	4.47	050.08485949	+29.04849835	
HIP109111	4.47	331.52876518	-39.54304903	
HIP30788	4.47	097.04257272	-32.58012947	
HIP12843	4.47	041.27492276	-18.57265077	
HIP75323	4.48	230.84440733	-59.32069839	
HIP18744	4.48	060.22418760	-62.15936923	
HIP32578	4.48	101.96523679	+02.41218914	
HIP113889	4.48	345.96919380	+03.82006998	
HIP20713	4.48	066.58613217	+15.61834620	
HIP80343	4.48	246.02582204	-20.03721137	
HIP49641	4.48	151.98456489	-00.37162786	
HIP114119	4.48	346.67003033	-23.74311680	
HIP3504	4.48	011.18125882	+48.28438262	
HIP116971	4.49	355.68035357	-14.54474243	
HIP38455	4.49	118.16105542	-38.86282206	
HIP116928	4.49	355.51200741	+01.78041720	
HIP118322	4.49	359.97879195	-65.57707774	
HIP49593	4.49	151.85718812	+35.24469176	
HIP71762	4.49	220.18150404	+16.41830130	
HIP34834	4.49	108.14058722	-46.75956448	
HIP32249	4.49	100.99705857	+13.22814319	
HIP107310	4.49	326.03501874	+28.74322228	
HIP9480	4.49	030.48979079	+70.90704605	
HIP21248	4.49	068.37762290	-29.76583186	
HIP104234	4.49	316.78202266	-25.00574796	
HIP96441	4.49	294.11059344	+50.22046347	
HIP43105	4.50	131.67733004	-56.76979718	
HIP99874	4.50	303.94232258	+27.81422850	
HIP27530	4.50	087.45656999	-56.16648860	
HIP50676	4.50	155.22839581	-56.04322401	
HIP67275	4.50	206.81681937	+17.45677436	
HIP104459	4.50	317.39830336	-11.37165474	
HIP57565	4.50	176.99677650	+20.21894121	
HIP111944	4.50	340.12825981	+44.27628068	
HIP109285	4.50	332.09563830	-32.98839827	
HIP109754	4.50	333.46958944	+39.71488928	
HIP106039	4.50	322.18048346	-21.80716659	
HIP26594	4.50	084.79644123	+04.12146667	
HIP106723	4.51	324.27009487	-19.46601352	
HIP98702	4.51	300.70436340	+67.87344872	
HIP47391	4.51	144.83767061	-61.32810523	
HIP46515	4.51	142.31140615	-35.95134780	
HIP76852	4.51	235.38788463	+19.67050566	
HIP102333	4.51	311.00911122	-51.92084051	
HIP27483	4.51	087.29358126	+39.18113322	
HIP117863	4.51	358.59598888	+57.49939052	
HIP1473	4.51	004.58210555	+36.78532730	
HIP5586	4.51	017.91494471	+30.08972962	
HIP110838	4.51	336.83280453	-64.96637927	
HIP65271	4.52	200.65824899	-60.98835608	
HIP73745	4.52	226.11190457	+26.94765981	
HIP65387	4.52	201.00184737	-64.53561699	
HIP95176	4.52	290.43175842	-15.95500233	
HIP89112	4.52	272.80740093	-45.95432704	
HIP13061	4.52	041.97683942	+29.24742385	
HIP106140	4.52	322.48699859	+23.63882922	
HIP111104	4.52	337.62192333	+43.12338985	
HIP69974	4.52	214.77750771	-13.37116634	
HIP102431	4.52	311.33831928	+57.58029799	
HIP85365	4.53	261.65806271	-05.08649188	
HIP28413	4.53	090.01393918	-03.07407681	
HIP2487	4.53	007.88898014	-62.96544985	
HIP87072	4.53	266.89011276	-27.83076255	
HIP69483	4.53	213.37062458	+51.78999066	
HIP114570	4.53	348.13717883	+49.40597489	
HIP102589	4.53	311.85219564	+36.49073658	
HIP3881	4.53	012.45345723	+41.07895474	
HIP37096	4.53	114.34216663	-34.96857044	
HIP46776	4.54	142.99556148	-01.18465438	
HIP46977	4.54	143.62069943	+69.83015419	
HIP114144	4.54	346.75106602	+09.40952259	
HIP75304	4.54	230.78901374	-36.85843627	
HIP72659	4.54	222.84701756	+19.10063329	
HIP115919	4.54	352.28858456	+12.76049243	
HIP74392	4.54	228.05546736	-19.79163143	
HIP24727	4.54	079.54395049	+33.37200411	
HIP98162	4.54	299.23677038	-27.16986250	
HIP46952	4.54	143.55573740	+36.39761338	
HIP31416	4.54	098.76408302	-22.96483318	
HIP23595	4.55	076.10129897	-35.48287057	
HIP36425	4.55	112.44909205	+12.00661101	
HIP76371	4.55	233.97193752	-44.95833688	
HIP48402	4.55	148.02650069	+54.06428574	
HIP88839	4.55	272.02067917	-28.45701627	
HIP301	4.55	000.93488487	-17.33597002	
HIP110609	4.55	336.12914880	+49.47640074	
HIP107119	4.55	325.47948373	+71.31118695	
HIP80079	4.55	245.15909758	-24.16928427	
HIP33694	4.55	105.01603320	+76.97744152	
HIP16281	4.55	052.47810837	+58.87875244	
HIP110351	4.55	335.25636792	+46.53656484	
HIP13328	4.56	042.87846216	+35.05989415	
HIP70574	4.56	216.53431272	-45.22138996	
HIP18597	4.56	059.68640623	-61.40015059	
HIP104194	4.56	316.65036722	+47.64840597	
HIP86092	4.56	263.91504719	-46.50559076	
HIP27830	4.56	088.33184814	+27.61228536	
HIP44700	4.56	136.63245022	+38.45225024	
HIP103004	4.56	313.03218980	+27.09712771	
HIP54951	4.56	168.80101292	+23.09552528	
HIP86614	4.57	265.48461270	+72.14949916	
HIP94005	4.57	287.08722077	-40.49663760	
HIP16870	4.57	054.27365880	-40.27451075	
HIP92818	4.57	283.68700483	+22.64507357	
HIP80463	4.57	246.35387324	+14.03341514	
HIP97886	4.57	298.36533677	+24.07952568	
HIP80473	4.57	246.39633811	-23.44711764	
HIP67627	4.58	207.85807331	+64.72328281	
HIP26237	4.58	083.84650694	-04.83834045	
HIP64425	4.58	198.07345539	-59.92053651	
HIP52468	4.58	160.88461543	-60.56662705	
HIP115250	4.58	350.15926320	+23.74035920	
HIP48374	4.58	147.91953494	-46.54764424	
HIP86284	4.58	264.46133236	-08.11872126	
HIP79404	4.58	243.07588221	-27.92631564	
HIP54751	4.59	168.15008453	-60.31763070	
HIP46509	4.59	142.28682816	-02.76895627	
HIP77840	4.59	238.40303498	-25.32708018	
HIP50555	4.59	154.90318833	-55.02931452	
HIP3245	4.59	010.33156671	-46.08500934	
HIP17351	4.59	055.70884185	-37.31334485	
HIP77512	4.59	237.39874182	+26.06854936	
HIP91926	4.59	281.09489936	+39.61259557	
HIP117452	4.59	357.23116631	-28.13001480	
HIP42527	4.59	130.05374429	+64.32787175	
HIP17959	4.59	057.58948256	+71.33236777	
HIP25473	4.59	081.70928405	+03.09567718	
HIP96465	4.59	294.17662107	-24.88356664	
HIP95081	4.60	290.16696656	+65.71443030	
HIP72125	4.60	221.31040511	+16.96440296	
HIP75501	4.60	231.33438516	-38.73358810	
HIP77760	4.60	238.16747684	+42.44998796	
HIP53502	4.60	164.17915128	-37.13746290	
HIP20070	4.60	064.56073112	+50.29563944	
HIP49402	4.60	151.28121856	-13.06467435	
HIP36145	4.61	111.67858726	+49.21164489	
HIP8833	4.61	028.38890233	+03.18747844	
HIP101474	4.61	308.47578431	+35.25086482	
HIP1366	4.61	004.27306518	+38.68167915	
HIP39095	4.61	119.96689649	-18.39914242	
HIP443	4.61	001.33394073	-05.70783255	
HIP14817	4.61	047.82250605	+39.61157075	
HIP76219	4.61	233.54383219	-10.06395962	
HIP4422	4.62	014.16671042	+59.18116582	
HIP90982	4.62	278.37566714	-42.31245871	
HIP63007	4.62	193.66341683	-59.14666538	
HIP92946	4.62	284.05483475	+04.20352956	
HIP54182	4.62	166.25512463	+07.33612254	
HIP56480	4.62	173.69046642	-54.26413167	
HIP62327	4.62	191.59478955	-56.48877967	
HIP18673	4.62	059.98115045	-24.01625677	
HIP23497	4.62	075.77376699	+21.59006170	
HIP25923	4.62	082.98275119	-07.30152625	
HIP80628	4.62	246.95094563	-08.37170055	
HIP88175	4.62	270.12050178	-03.69016112	
HIP44824	4.62	137.01190516	-25.85853691	
HIP54301	4.62	166.63530960	-62.42413654	
HIP73199	4.63	224.39632979	+65.93238126	
HIP90797	4.63	277.84344394	-62.27819116	
HIP37648	4.63	115.88498187	-28.41095714	
HIP13914	4.63	044.80305773	+21.34044477	
HIP118131	4.63	359.43979002	+25.14147936	
HIP38500	4.63	118.26517655	-49.61307949	
HIP61789	4.63	189.96900602	-39.98724188	
HIP42835	4.63	130.91825129	-07.23372781	
HIP45448	4.63	138.93778941	-37.41312644	
HIP92512	4.63	282.80002755	+59.38828895	
HIP77635	4.63	237.74480683	-25.75123489	
HIP78662	4.63	240.88425437	-57.77487351	
HIP66738	4.63	205.18455213	+54.68166149	
HIP101589	4.64	308.82711738	+14.67418482	
HIP82369	4.64	252.45822137	-10.78280069	
HIP88765	4.64	271.82647643	+08.73379361	
HIP18216	4.64	058.42784574	-24.61221253	
HIP22845	4.64	073.72376720	+10.15114511	
HIP67234	4.64	206.66403516	-51.43269771	
HIP76829	4.64	235.29798226	-44.66055926	
HIP84606	4.64	259.41785775	+37.29134328	
HIP28716	4.64	090.97993150	+20.13845865	
HIP111674	4.64	339.34360749	+51.54537399	
HIP76669	4.64	234.84451583	+36.63582763	
HIP113919	4.64	346.04513231	+50.05168397	
HIP95585	4.64	291.62954029	+00.33857566	
HIP51192	4.65	156.85199279	-57.63881373	
HIP27890	4.65	088.52458376	-63.09102096	
HIP23607	4.65	076.14224320	+15.40418059	
HIP36917	4.65	113.84557180	-28.36927798	
HIP58590	4.65	180.21829289	+06.61439464	
HIP21273	4.65	068.46189659	+14.84448749	
HIP78639	4.65	240.80358419	-49.22972074	
HIP12719	4.65	040.86296031	+27.70717078	
HIP36514	4.65	112.67754202	-30.96228313	
HIP35363	4.65	109.57667037	-36.73396660	
HIP61740	4.66	189.81171855	-07.99550439	
HIP5571	4.66	017.86330901	+21.03467568	
HIP44626	4.66	136.40992522	-70.53852074	
HIP53295	4.66	163.49460834	+43.19001538	
HIP42806	4.66	130.82172127	+21.46859609	
HIP31978	4.66	100.24442101	+09.89576021	
HIP62012	4.66	190.64817140	-48.81303493	
HIP98543	4.66	300.27504217	+27.75356392	
HIP33302	4.66	103.90582904	-20.13659348	
HIP76705	4.66	234.94156188	-34.41189273	
HIP8497	4.66	027.39662961	-10.68618074	
HIP90135	4.66	275.91480755	-08.93451038	
HIP89678	4.66	274.51328312	-27.04263452	
HIP35205	4.66	109.14583928	-27.88127313	
HIP88567	4.66	271.25509380	-29.58007620	
HIP88128	4.67	270.01425282	+16.75094481	
HIP28910	4.67	091.53889172	-14.93528629	
HIP90595	4.67	277.29938301	-14.56580499	
HIP5742	4.67	018.43723014	+24.58376482	
HIP45075	4.67	137.72887992	+63.51378087	
HIP103738	4.67	315.32275695	-32.25776681	
HIP40167	4.67	123.05295353	+17.64813756	
HIP21683	4.67	069.81854938	+15.91802420	
HIP16244	4.67	052.34179296	+49.50901919	
HIP91919	4.67	281.08473883	+39.66997686	
HIP96100	4.67	293.08577692	+69.66540172	
HIP19811	4.67	063.72212566	+40.48372394	
HIP8928	4.68	028.73339519	-67.64748114	
HIP7294	4.68	023.48302496	+59.23209665	
HIP43878	4.68	134.08032510	-52.72351071	
HIP52098	4.68	159.68005265	+31.97622008	
HIP9677	4.68	031.12262534	-29.29683966	
HIP106786	4.68	324.43767522	-07.85414212	
HIP66234	4.68	203.61405606	+49.01590606	
HIP96683	4.68	294.84418456	+30.15323350	
HIP66006	4.68	202.99144179	-06.25571065	
HIP13879	4.68	044.69021034	+39.66282739	
HIP47310	4.68	144.61410460	+04.64941422	
HIP49029	4.68	150.05343468	+08.04427686	
HIP112211	4.68	340.89688564	-18.83030716	
HIP80047	4.68	245.08681283	-78.69565609	
HIP20732	4.69	066.65156991	+14.71385764	
HIP39211	4.69	120.30540155	-01.39242418	
HIP108870	4.69	330.82266498	-56.77980602	
HIP62268	4.69	191.40798434	-60.98116057	
HIP52102	4.69	159.68755215	-59.18299905	
HIP116389	4.69	353.76887742	-42.61510105	
HIP37173	4.69	114.57519746	-25.36478805	
HIP38089	4.69	117.08436527	-47.07753199	
HIP107136	4.69	325.52358201	+51.18962710	
HIP24813	4.69	079.78365993	+40.10066732	
HIP104521	4.70	317.58529617	+10.13194861	
HIP56633	4.70	174.17061875	-09.80225368	
HIP113116	4.70	343.60160144	+84.34611856	
HIP98066	4.70	298.95927101	-26.29968718	
HIP82671	4.70	253.49886366	-42.36201968	
HIP56922	4.70	175.05341839	-34.74465530	
HIP24927	4.70	080.11213225	-21.23973932	
HIP91726	4.70	280.56842553	-09.05255357	
HIP116247	4.70	353.31927128	-20.91452506	
HIP23693	4.71	076.37787652	-57.47298928	
HIP57283	4.71	176.19066226	-18.35061467	
HIP63945	4.71	196.56970994	-48.46325358	
HIP68191	4.71	209.41223681	-63.68661603	
HIP25984	4.71	083.18197584	+32.19203140	
HIP16245	4.71	052.34244352	-62.93843436	
HIP13954	4.71	044.92873469	+08.90740111	
HIP105140	4.71	319.48436063	-32.17248551	
HIP45902	4.71	140.37332838	-25.96541642	
HIP46026	4.71	140.80140137	-28.83392305	
HIP25737	4.71	082.43325647	-01.09217557	
HIP114375	4.71	347.47865379	-22.45759248	
HIP97938	4.71	298.56175736	+08.46165027	
HIP22667	4.71	073.13318214	+14.25077828	
HIP58867	4.72	181.08015725	-63.16571094	
HIP51438	4.72	157.58364619	-71.99271995	
HIP6692	4.72	021.48293404	+68.12994739	
HIP29276	4.72	092.57463800	-54.96866057	
HIP60202	4.72	185.17955477	+17.79265307	
HIP27639	4.72	087.76004280	+37.30568175	
HIP64844	4.72	199.38598801	+40.57256275	
HIP51056	4.72	156.47861301	+33.79626364	
HIP40084	4.72	122.81800545	-12.92701835	
